
06:43:56.998 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [vehiclestateavltimeindex, sys_idx_sys_pk_10282_10283]

06:43:57.008 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.WEBAGENCIES

06:43:57.008 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [hostname, dbname, dbtype, dbusername, active, agencyid, dbhost, dbencryptedpassword]

06:43:57.008 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:57.008 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10285_10286]

06:43:57.014 INFO  thread=qtp419752885-56 [o.h.t.h.SchemaUpdate:267] HHH000232: Schema update complete

06:43:57.415 INFO  thread=qtp419752885-56 [o.t.d.w.WebAgency:248] Reading WebAgencies data from database "null"...

06:43:57.523 INFO  thread=qtp419752885-56 [o.t.d.w.WebAgency:262] Done reading WebAgencies from database. Took 105 msec. They are []

06:43:57.526 ERROR thread=qtp419752885-56 [o.t.d.w.WebAgency:404] Did not find agencyId=02 in WebAgencies table for database null. Will reload data from database to see if agency only recently added.

07:06:21.495 INFO  thread=qtp773511628-62 [o.h.a.c.Version:66] HCANN000001: Hibernate Commons Annotations {4.0.5.Final}

07:06:21.513 INFO  thread=qtp773511628-62 [o.h.Version:54] HHH000412: Hibernate Core {4.3.9.Final}

07:06:21.522 INFO  thread=qtp773511628-62 [o.h.c.Environment:239] HHH000206: hibernate.properties not found

07:06:21.525 INFO  thread=qtp773511628-62 [o.h.c.Environment:346] HHH000021: Bytecode provider name : javassist

07:06:21.569 INFO  thread=qtp773511628-62 [o.t.d.h.HibernateUtils:84] Configuring Hibernate for dbName=null using config file=../transitimeQuickStart/src/main/resources/hsql_hibernate.cfg.xml

07:06:21.569 INFO  thread=qtp773511628-62 [o.h.c.Configuration:2133] HHH000042: Configuring from file: hsql_hibernate.cfg.xml

07:06:21.633 INFO  thread=qtp773511628-62 [o.h.c.Configuration:759] HHH000221: Reading mappings from resource: named_queries.hbm.xml

07:06:22.282 INFO  thread=qtp773511628-62 [o.h.c.Configuration:2216] HHH000041: Configured SessionFactory: null

07:06:22.325 INFO  thread=qtp773511628-62 [o.t.d.h.HibernateUtils:142] For Hibernate factory project dbName=null using url=jdbc:hsqldb:hsql://localhost/test username=sa, and configured password

07:06:22.468 WARN  thread=qtp773511628-62 [o.h.e.j.c.i.DriverManagerConnectionProviderImpl:93] HHH000402: Using Hibernate built-in connection pool (not for production use!)

07:06:22.475 INFO  thread=qtp773511628-62 [o.h.e.j.c.i.DriverManagerConnectionProviderImpl:166] HHH000401: using driver [org.hsqldb.jdbcDriver] at URL [jdbc:hsqldb:hsql://localhost/test]

