service_id,date,exception_type
8,20090508,2
8,20090511,2
8,20090512,2
8,20090513,2
8,20090514,2
8,20090515,2
8,20090518,2
8,20090519,2
8,20090520,2
8,20090521,2
8,20090522,2
8,20090526,2
8,20090527,2
8,20090528,2
8,20090529,2
8,20090601,2
8,20090602,2
8,20090603,2
8,20090604,2
8,20090605,2
8,20090608,2
8,20090609,2
8,20090610,2
8,20090611,2
8,20090612,2
8,20090615,2
8,20090616,2
8,20090617,2
8,20090618,2
8,20090619,2
8,20090622,2
8,20090623,2
8,20090624,2
8,20090625,2
8,20090626,2
8,20090629,2
8,20090630,2
8,20090701,2
8,20090702,2
8,20090706,2
8,20090707,2
8,20090708,2
8,20090709,2
8,20090710,2
8,20090713,2
8,20090714,2
8,20090715,2
8,20090716,2
8,20090717,2
8,20090720,2
8,20090721,2
8,20090722,2
8,20090723,2
8,20090724,2
8,20090727,2
8,20090728,2
8,20090729,2
8,20090730,2
8,20090731,2
8,20090803,2
8,20090804,2
8,20090805,2
8,20090806,2
8,20090807,2
8,20090810,2
8,20090811,2
8,20090812,2
8,20090813,2
8,20090814,2
8,20090817,2
8,20090818,2
8,20090819,2
8,20090820,2
8,20090821,2
8,20090824,2
8,20090825,2
8,20090826,2
8,20090827,2
8,20090828,2
8,20090831,2
8,20090901,2
8,20090902,2
8,20090903,2
8,20090904,2
8,20090908,2
8,20090909,2
8,20090910,2
8,20090911,2
8,20090914,2
8,20090915,2
8,20090916,2
8,20090917,2
8,20090918,2
8,20090921,2
8,20090922,2
8,20090923,2
8,20090924,2
8,20090925,2
8,20090928,2
8,20090929,2
8,20090930,2
8,20091001,2
8,20091002,2
8,20091005,2
8,20091006,2
8,20091007,2
8,20091008,2
8,20091009,2
8,20091012,2
8,20091013,2
8,20091014,2
8,20091015,2
8,20091016,2
8,20091019,2
8,20091020,2
8,20091021,2
8,20091022,2
8,20091023,2
8,20091026,2
8,20091027,2
8,20091028,2
8,20091029,2
8,20091030,2
8,20091102,2
8,20091103,2
8,20091104,2
8,20091105,2
8,20091106,2
8,20091109,2
8,20091110,2
8,20091111,2
8,20091112,2
8,20091113,2
8,20091116,2
8,20091117,2
8,20091118,2
8,20091119,2
8,20091120,2
8,20091123,2
8,20091124,2
8,20091125,2
8,20091127,2
8,20091130,2
8,20091201,2
8,20091202,2
8,20091203,2
8,20091204,2
8,20091207,2
8,20091208,2
8,20091209,2
8,20091210,2
8,20091211,2
8,20091214,2
8,20091215,2
8,20091216,2
8,20091217,2
8,20091218,2
8,20091221,2
8,20091222,2
8,20091223,2
8,20091224,2
8,20091228,2
8,20091229,2
8,20091230,2
8,20091231,2
8,20100104,2
8,20100105,2
8,20100106,2
8,20100107,2
8,20100108,2
8,20100111,2
8,20100112,2
8,20100113,2
8,20100114,2
8,20100115,2
8,20100118,2
8,20100119,2
8,20100120,2
8,20100121,2
8,20100122,2
8,20100125,2
8,20100126,2
8,20100127,2
8,20100128,2
8,20100129,2
8,20100201,2
8,20100202,2
8,20100203,2
8,20100204,2
8,20100205,2
8,20100208,2
8,20100209,2
8,20100210,2
8,20100211,2
8,20100212,2
8,20100215,2
8,20100216,2
8,20100217,2
8,20100218,2
8,20100219,2
8,20100222,2
8,20100223,2
8,20100224,2
8,20100225,2
8,20100226,2
8,20100301,2
8,20100302,2
8,20100303,2
8,20100304,2
8,20100305,2
8,20100308,2
8,20100309,2
8,20100310,2
8,20100311,2
8,20100312,2
8,20100315,2
8,20100316,2
8,20100317,2
8,20100318,2
8,20100319,2
8,20100322,2
8,20100323,2
8,20100324,2
8,20100325,2
8,20100326,2
8,20100329,2
8,20100330,2
8,20100331,2
8,20100401,2
8,20100402,2
8,20100405,2
8,20100406,2
8,20100407,2
8,20100408,2
8,20100409,2
8,20100412,2
8,20100413,2
8,20100414,2
8,20100415,2
8,20100416,2
8,20100419,2
8,20100420,2
8,20100421,2
8,20100422,2
8,20100423,2
8,20100426,2
8,20100427,2
8,20100428,2
8,20100429,2
8,20100430,2
8,20100503,2
8,20100504,2
8,20100505,2
8,20100506,2
8,20100507,2
8,20100510,2
8,20100511,2
8,20100512,2
8,20100513,2
8,20100514,2
8,20100517,2
8,20100518,2
8,20100519,2
8,20100520,2
8,20100521,2
8,20100524,2
8,20100525,2
8,20100526,2
8,20100527,2
8,20100528,2
8,20100601,2
8,20100602,2
8,20100603,2
8,20100604,2
8,20100607,2
8,20100608,2
8,20100609,2
8,20100610,2
8,20100611,2
8,20100614,2
8,20100615,2
8,20100616,2
8,20100617,2
8,20100618,2
8,20100621,2
8,20100622,2
8,20100623,2
8,20100624,2
8,20100625,2
8,20100628,2
8,20100629,2
8,20100630,2
8,20100701,2
8,20100702,2
8,20100706,2
8,20100707,2
8,20100708,2
8,20100709,2
8,20100712,2
8,20100713,2
8,20100714,2
8,20100715,2
8,20100716,2
8,20100719,2
8,20100720,2
8,20100721,2
8,20100722,2
8,20100723,2
8,20100726,2
8,20100727,2
8,20100728,2
8,20100729,2
8,20100730,2
8,20100802,2
8,20100803,2
8,20100804,2
8,20100805,2
8,20100806,2
8,20100809,2
8,20100810,2
8,20100811,2
8,20100812,2
8,20100813,2
8,20100816,2
8,20100817,2
8,20100818,2
8,20100819,2
8,20100820,2
8,20100823,2
8,20100824,2
8,20100825,2
8,20100826,2
8,20100827,2
8,20100830,2
8,20100831,2
8,20100901,2
8,20100902,2
8,20100903,2
8,20100907,2
8,20100908,2
8,20100909,2
8,20100910,2
8,20100913,2
8,20100914,2
8,20100915,2
8,20100916,2
8,20100917,2
8,20100920,2
8,20100921,2
8,20100922,2
8,20100923,2
8,20100924,2
8,20100927,2
8,20100928,2
8,20100929,2
8,20100930,2
8,20101001,2
8,20101004,2
8,20101005,2
8,20101006,2
8,20101007,2
8,20101008,2
8,20101012,2
8,20101013,2
8,20101014,2
8,20101015,2
8,20101018,2
8,20101019,2
8,20101020,2
8,20101021,2
8,20101022,2
8,20101025,2
8,20101026,2
8,20101027,2
8,20101028,2
8,20101029,2
8,20101101,2
8,20101102,2
8,20101103,2
8,20101104,2
8,20101105,2
8,20101108,2
8,20101109,2
8,20101110,2
8,20101112,2
8,20101115,2
8,20101116,2
8,20101117,2
8,20101118,2
8,20101119,2
8,20101122,2
8,20101123,2
8,20101124,2
8,20101126,2
8,20101129,2
8,20101130,2
8,20101201,2
8,20101202,2
8,20101203,2
8,20101206,2
8,20101207,2
8,20101208,2
8,20101209,2
8,20101210,2
8,20101213,2
8,20101214,2
8,20101215,2
8,20101216,2
8,20101217,2
8,20101220,2
8,20101221,2
8,20101222,2
8,20101223,2
8,20101227,2
8,20101228,2
8,20101229,2
8,20101230,2
8,20110103,2
8,20110104,2
8,20110105,2
8,20110106,2
8,20110107,2
8,20110110,2
8,20110111,2
8,20110112,2
8,20110113,2
8,20110114,2
8,20110118,2
8,20110119,2
8,20110120,2
8,20110121,2
8,20110124,2
8,20110125,2
8,20110126,2
8,20110127,2
8,20110128,2
8,20110201,2
8,20110202,2
8,20110203,2
8,20110204,2
8,20110207,2
8,20110208,2
8,20110209,2
8,20110210,2
8,20110211,2
8,20110214,2
8,20110215,2
8,20110216,2
8,20110217,2
8,20110218,2
8,20110222,2
8,20110223,2
8,20110224,2
8,20110225,2
8,20110228,2
8,20110301,2
8,20110302,2
8,20110303,2
8,20110304,2
8,20110307,2
8,20110308,2
8,20110309,2
8,20110310,2
8,20110311,2
8,20110314,2
8,20110315,2
8,20110316,2
8,20110317,2
8,20110318,2
8,20110321,2
8,20110322,2
8,20110323,2
8,20110324,2
8,20110325,2
8,20110328,2
8,20110329,2
8,20110330,2
8,20110331,2
8,20110401,2
8,20110404,2
8,20110405,2
8,20110406,2
8,20110407,2
8,20110408,2
8,20110411,2
8,20110412,2
8,20110413,2
8,20110414,2
8,20110415,2
8,20110418,2
8,20110419,2
8,20110420,2
8,20110421,2
8,20110422,2
8,20110425,2
8,20110426,2
8,20110427,2
8,20110428,2
8,20110429,2
8,20110502,2
8,20110503,2
8,20110504,2
8,20110505,2
8,20110506,2
8,20110509,2
8,20110510,2
8,20110511,2
8,20110512,2
8,20110513,2
8,20110516,2
8,20110517,2
8,20110518,2
8,20110519,2
8,20110520,2
8,20110523,2
8,20110524,2
8,20110525,2
8,20110526,2
8,20110527,2
8,20110531,2
8,20110601,2
8,20110602,2
8,20110603,2
8,20110606,2
8,20110607,2
8,20110608,2
8,20110609,2
8,20110610,2
8,20110613,2
8,20110614,2
8,20110615,2
8,20110616,2
8,20110617,2
8,20110620,2
8,20110621,2
8,20110622,2
8,20110623,2
8,20110624,2
8,20110627,2
8,20110628,2
8,20110629,2
8,20110630,2
8,20110701,2
8,20110705,2
8,20110706,2
8,20110707,2
8,20110708,2
8,20110711,2
8,20110712,2
8,20110713,2
8,20110714,2
8,20110715,2
8,20110718,2
8,20110719,2
8,20110720,2
8,20110721,2
8,20110722,2
8,20110725,2
8,20110726,2
8,20110727,2
8,20110728,2
8,20110729,2
8,20110801,2
8,20110802,2
8,20110803,2
8,20110804,2
8,20110805,2
8,20110808,2
8,20110809,2
8,20110810,2
8,20110811,2
8,20110812,2
8,20110815,2
8,20110816,2
8,20110817,2
8,20110818,2
8,20110819,2
8,20110822,2
8,20110823,2
8,20110824,2
8,20110825,2
8,20110826,2
8,20110829,2
8,20110830,2
8,20110831,2
8,20110901,2
8,20110902,2
8,20110906,2
8,20110907,2
8,20110908,2
8,20110909,2
8,20110912,2
8,20110913,2
8,20110914,2
8,20110915,2
8,20110916,2
8,20110919,2
8,20110920,2
8,20110921,2
8,20110922,2
8,20110923,2
8,20110926,2
8,20110927,2
8,20110928,2
8,20110929,2
8,20110930,2
8,20111003,2
8,20111004,2
8,20111005,2
8,20111006,2
8,20111007,2
8,20111011,2
8,20111012,2
8,20111013,2
8,20111014,2
8,20111017,2
8,20111018,2
8,20111019,2
8,20111020,2
8,20111021,2
8,20111024,2
8,20111025,2
8,20111026,2
8,20111027,2
8,20111028,2
8,20111031,2
8,20111101,2
8,20111102,2
8,20111103,2
8,20111104,2
8,20111107,2
8,20111108,2
8,20111109,2
8,20111110,2
8,20111114,2
8,20111115,2
8,20111116,2
8,20111117,2
8,20111118,2
8,20111121,2
8,20111122,2
8,20111123,2
8,20111125,2
8,20111128,2
8,20111129,2
8,20111130,2
8,20111201,2
8,20111202,2
8,20111205,2
8,20111206,2
8,20111207,2
8,20111208,2
8,20111209,2
8,20111212,2
8,20111213,2
8,20111214,2
8,20111215,2
8,20111216,2
8,20111219,2
8,20111220,2
8,20111221,2
8,20111222,2
8,20111223,2
8,20111227,2
8,20111228,2
8,20111229,2
8,20111230,2
8,20120103,2
8,20120104,2
8,20120105,2
8,20120106,2
8,20120109,2
8,20120110,2
8,20120111,2
8,20120112,2
8,20120113,2
8,20120117,2
8,20120118,2
8,20120119,2
8,20120120,2
8,20120123,2
8,20120124,2
8,20120125,2
8,20120126,2
8,20120127,2
8,20120130,2
8,20120131,2
8,20120201,2
8,20120202,2
8,20120203,2
8,20120206,2
8,20120207,2
8,20120208,2
8,20120209,2
8,20120210,2
8,20120213,2
8,20120214,2
8,20120215,2
8,20120216,2
8,20120217,2
8,20120221,2
8,20120222,2
8,20120223,2
8,20120224,2
8,20120227,2
8,20120228,2
8,20120229,2
8,20120301,2
8,20120302,2
8,20120305,2
8,20120306,2
8,20120307,2
8,20120308,2
8,20120309,2
8,20120312,2
8,20120313,2
8,20120314,2
8,20120315,2
8,20120316,2
8,20120319,2
8,20120320,2
8,20120321,2
8,20120322,2
8,20120323,2
8,20120326,2
8,20120327,2
8,20120328,2
8,20120329,2
8,20120330,2
8,20120402,2
8,20120403,2
8,20120404,2
8,20120405,2
8,20120406,2
8,20120409,2
8,20120410,2
8,20120411,2
8,20120412,2
8,20120413,2
8,20120416,2
8,20120417,2
8,20120418,2
8,20120419,2
8,20120420,2
8,20120423,2
8,20120424,2
8,20120425,2
8,20120426,2
8,20120427,2
8,20120430,2
8,20120501,2
8,20120502,2
8,20120503,2
8,20120504,2
8,20120507,2
8,20120508,2
8,20120509,2
8,20120510,2
8,20120511,2
8,20120514,2
8,20120515,2
8,20120516,2
8,20120517,2
8,20120518,2
8,20120521,2
8,20120522,2
8,20120523,2
8,20120524,2
8,20120525,2
8,20120529,2
8,20120530,2
8,20120531,2
8,20120601,2
8,20120604,2
8,20120605,2
8,20120606,2
8,20120607,2
8,20120608,2
8,20120611,2
8,20120612,2
8,20120613,2
8,20120614,2
8,20120615,2
8,20120618,2
8,20120619,2
8,20120620,2
8,20120621,2
8,20120622,2
8,20120625,2
8,20120626,2
8,20120627,2
8,20120628,2
8,20120629,2
8,20120702,2
8,20120703,2
8,20120705,2
8,20120706,2
8,20120709,2
8,20120710,2
8,20120711,2
8,20120712,2
8,20120713,2
8,20120716,2
8,20120717,2
8,20120718,2
8,20120719,2
8,20120720,2
8,20120723,2
8,20120724,2
8,20120725,2
8,20120726,2
8,20120727,2
8,20120730,2
8,20120731,2
8,20120801,2
8,20120802,2
8,20120803,2
8,20120806,2
8,20120807,2
8,20120808,2
8,20120809,2
8,20120810,2
8,20120813,2
8,20120814,2
8,20120815,2
8,20120816,2
8,20120817,2
8,20120820,2
8,20120821,2
8,20120822,2
8,20120823,2
8,20120824,2
8,20120827,2
8,20120828,2
8,20120829,2
8,20120830,2
8,20120831,2
8,20120904,2
8,20120905,2
8,20120906,2
8,20120907,2
8,20120910,2
8,20120911,2
8,20120912,2
8,20120913,2
8,20120914,2
8,20120917,2
8,20120918,2
8,20120919,2
8,20120920,2
8,20120921,2
8,20120924,2
8,20120925,2
8,20120926,2
8,20121001,2
8,20121002,2
8,20121003,2
8,20121004,2
8,20121005,2
8,20121009,2
8,20121010,2
8,20121011,2
8,20121012,2
8,20121015,2
8,20121016,2
8,20121017,2
8,20121018,2
8,20121019,2
8,20121022,2
8,20121023,2
8,20121024,2
8,20121025,2
8,20121026,2
8,20121029,2
8,20121030,2
8,20121031,2
8,20121101,2
8,20121102,2
8,20121105,2
8,20121106,2
8,20121107,2
8,20121108,2
8,20121109,2
8,20121113,2
8,20121114,2
8,20121115,2
8,20121116,2
8,20121119,2
8,20121120,2
8,20121121,2
8,20121123,2
8,20121126,2
8,20121127,2
8,20121128,2
8,20121129,2
8,20121130,2
8,20121203,2
8,20121204,2
8,20121205,2
8,20121206,2
8,20121207,2
8,20121210,2
8,20121211,2
8,20121212,2
8,20121213,2
8,20121214,2
8,20121217,2
8,20121218,2
8,20121219,2
8,20121220,2
8,20121221,2
8,20121224,2
8,20121226,2
8,20121227,2
8,20121228,2
8,20121231,2
8,20130102,2
8,20130103,2
8,20130104,2
8,20130107,2
8,20130108,2
8,20130109,2
8,20130110,2
8,20130111,2
8,20130114,2
8,20130115,2
8,20130116,2
8,20130117,2
8,20130118,2
8,20130121,2
8,20130122,2
8,20130123,2
8,20130124,2
8,20130125,2
8,20130128,2
8,20130129,2
8,20130130,2
8,20130131,2
8,20130201,2
8,20130204,2
8,20130205,2
8,20130206,2
8,20130207,2
8,20130208,2
8,20130211,2
8,20130212,2
8,20130213,2
8,20130214,2
8,20130215,2
8,20130219,2
8,20130220,2
8,20130221,2
8,20130222,2
8,20130225,2
8,20130226,2
8,20130227,2
8,20130228,2
8,20130301,2
8,20130304,2
8,20130305,2
8,20130306,2
8,20130307,2
8,20130308,2
8,20130311,2
8,20130312,2
8,20130313,2
8,20130314,2
8,20130315,2
8,20130318,2
8,20130319,2
8,20130320,2
8,20130321,2
8,20130322,2
8,20130325,2
8,20130326,2
8,20130327,2
8,20130328,2
8,20130329,2
8,20130401,2
8,20130402,2
8,20130403,2
8,20130404,2
8,20130405,2
8,20130408,2
8,20130409,2
8,20130410,2
8,20130411,2
8,20130412,2
8,20130415,2
8,20130416,2
8,20130417,2
8,20130418,2
8,20130419,2
8,20130422,2
8,20130423,2
8,20130424,2
8,20130425,2
8,20130426,2
8,20130429,2
8,20130430,2
8,20130501,2
8,20130502,2
8,20130503,2
8,20130506,2
8,20130507,2
8,20130508,2
8,20130509,2
8,20130510,2
8,20130513,2
8,20130514,2
8,20130515,2
8,20130516,2
8,20130517,2
8,20130520,2
8,20130521,2
8,20130522,2
8,20130523,2
8,20130524,2
8,20130528,2
8,20130529,2
8,20130530,2
8,20130531,2
8,20130603,2
8,20130604,2
8,20130605,2
8,20130606,2
8,20130607,2
8,20130610,2
8,20130611,2
8,20130612,2
8,20130613,2
8,20130614,2
8,20130617,2
8,20130618,2
8,20130619,2
8,20130620,2
8,20130621,2
8,20130624,2
8,20130625,2
8,20130626,2
8,20130627,2
8,20130628,2
8,20130701,2
8,20130702,2
8,20130703,2
8,20130705,2
8,20130708,2
8,20130709,2
8,20130710,2
8,20130711,2
8,20130712,2
8,20130715,2
8,20130716,2
8,20130717,2
8,20130718,2
8,20130719,2
8,20130722,2
8,20130723,2
8,20130724,2
8,20130725,2
8,20130726,2
8,20130729,2
8,20130730,2
8,20130731,2
8,20130801,2
8,20130802,2
8,20130805,2
8,20130806,2
8,20130807,2
8,20130808,2
8,20130809,2
8,20130812,2
8,20130813,2
8,20130814,2
8,20130815,2
8,20130816,2
8,20130819,2
8,20130820,2
8,20130821,2
8,20130822,2
8,20130823,2
8,20130826,2
8,20130827,2
8,20130828,2
8,20130829,2
8,20130830,2
8,20130903,2
8,20130904,2
8,20130905,2
8,20130906,2
8,20130909,2
8,20130910,2
8,20130911,2
8,20130912,2
8,20130913,2
8,20130916,2
8,20130917,2
8,20130918,2
8,20130919,2
8,20130920,2
8,20130923,2
8,20130924,2
8,20130925,2
8,20130926,2
8,20130927,2
8,20130930,2
8,20131001,2
8,20131002,2
8,20131003,2
8,20131004,2
8,20131007,2
8,20131008,2
8,20131009,2
8,20131010,2
8,20131011,2
8,20131015,2
8,20131016,2
8,20131017,2
8,20131018,2
8,20131021,2
8,20131022,2
8,20131023,2
8,20131024,2
8,20131025,2
8,20131028,2
8,20131029,2
8,20131030,2
8,20131031,2
8,20131101,2
8,20131104,2
8,20131105,2
8,20131106,2
8,20131107,2
8,20131108,2
8,20131112,2
8,20131113,2
8,20131114,2
8,20131115,2
8,20131118,2
8,20131119,2
8,20131120,2
8,20131121,2
8,20131122,2
8,20131125,2
8,20131126,2
8,20131127,2
8,20131129,2
8,20131202,2
8,20131203,2
8,20131204,2
8,20131205,2
8,20131206,2
8,20131209,2
8,20131210,2
8,20131211,2
8,20131212,2
8,20131213,2
8,20131216,2
8,20131217,2
8,20131218,2
8,20131219,2
8,20131220,2
8,20131223,2
8,20131224,2
8,20131226,2
8,20131227,2
8,20131230,2
8,20131231,2
8,20140102,2
8,20140103,2
8,20140106,2
8,20140107,2
8,20140108,2
8,20140109,2
8,20140110,2
8,20140113,2
8,20140114,2
8,20140115,2
8,20140116,2
8,20140117,2
8,20140121,2
8,20140122,2
8,20140123,2
8,20140124,2
8,20140127,2
8,20140128,2
8,20140129,2
8,20140130,2
8,20140131,2
8,20140203,2
8,20140204,2
8,20140205,2
8,20140206,2
8,20140207,2
8,20140210,2
8,20140211,2
8,20140212,2
8,20140213,2
8,20140214,2
8,20140218,2
8,20140219,2
8,20140220,2
8,20140221,2
8,20140224,2
8,20140225,2
8,20140226,2
8,20140227,2
8,20140228,2
8,20140303,2
8,20140304,2
8,20140305,2
8,20140306,2
8,20140307,2
8,20140310,2
8,20140311,2
8,20140312,2
8,20140313,2
8,20140314,2
8,20140317,2
8,20140318,2
8,20140319,2
8,20140320,2
8,20140321,2
8,20140324,2
8,20140325,2
8,20140326,2
8,20140327,2
8,20140328,2
8,20140331,2
8,20140401,2
8,20140402,2
8,20140403,2
8,20140404,2
8,20140407,2
8,20140408,2
8,20140409,2
8,20140410,2
8,20140411,2
8,20140414,2
8,20140415,2
8,20140416,2
8,20140417,2
8,20140418,2
8,20140421,2
8,20140422,2
8,20140423,2
8,20140424,2
8,20140425,2
8,20140428,2
8,20140429,2
8,20140430,2
8,20140501,2
8,20140502,2
8,20140505,2
8,20140506,2
8,20140507,2
8,20140508,2
8,20140509,2
8,20140512,2
8,20140513,2
8,20140514,2
8,20140515,2
8,20140516,2
8,20140519,2
8,20140520,2
8,20140521,2
8,20140522,2
8,20140523,2
8,20140527,2
8,20140528,2
8,20140529,2
8,20140530,2
8,20140602,2
8,20140603,2
8,20140604,2
8,20140605,2
8,20140606,2
8,20140609,2
8,20140610,2
8,20140611,2
8,20140612,2
8,20140613,2
8,20140616,2
8,20140617,2
8,20140618,2
8,20140619,2
8,20140620,2
8,20140623,2
8,20140624,2
8,20140625,2
8,20140626,2
8,20140627,2
8,20140630,2
8,20140701,2
8,20140702,2
8,20140703,2
8,20140707,2
8,20140708,2
8,20140709,2
8,20140710,2
8,20140711,2
8,20140714,2
8,20140715,2
8,20140716,2
8,20140717,2
8,20140718,2
8,20140721,2
8,20140722,2
8,20140723,2
8,20140724,2
8,20140725,2
8,20140728,2
8,20140729,2
8,20140730,2
8,20140731,2
8,20140801,2
8,20140804,2
8,20140805,2
8,20140806,2
8,20140807,2
8,20140808,2
8,20140811,2
8,20140812,2
8,20140813,2
8,20140814,2
8,20140815,2
8,20140818,2
8,20140819,2
8,20140820,2
8,20140821,2
8,20140822,2
8,20140827,2
8,20140828,2
8,20140829,2
8,20140902,2
8,20140903,2
8,20140904,2
8,20140905,2
8,20140908,2
8,20140909,2
8,20140910,2
8,20140911,2
8,20140912,2
8,20140915,2
8,20140916,2
8,20140917,2
8,20140918,2
8,20140919,2
8,20140922,2
8,20140923,2
8,20140924,2
8,20140925,2
8,20140926,2
8,20140929,2
8,20140930,2
8,20141001,2
8,20141002,2
8,20141003,2
8,20141006,2
8,20141007,2
8,20141008,2
8,20141009,2
8,20141010,2
8,20141014,2
8,20141015,2
8,20141016,2
8,20141017,2
8,20141020,2
8,20141021,2
8,20141022,2
8,20141023,2
8,20141024,2
8,20141027,2
8,20141028,2
8,20141029,2
8,20141030,2
8,20141031,2
8,20141103,2
8,20141104,2
8,20141105,2
8,20141106,2
8,20141107,2
8,20141110,2
8,20141112,2
8,20141113,2
8,20141114,2
8,20141117,2
8,20141118,2
8,20141119,2
8,20141120,2
8,20141121,2
8,20141124,2
8,20141125,2
8,20141126,2
8,20141128,2
8,20141201,2
8,20141202,2
8,20141203,2
8,20141204,2
8,20141205,2
8,20141208,2
8,20141209,2
8,20141210,2
8,20141211,2
8,20141212,2
8,20141215,2
8,20141216,2
8,20141217,2
8,20141218,2
8,20141219,2
8,20141222,2
8,20141223,2
8,20141224,2
8,20141226,2
8,20141229,2
8,20141230,2
8,20141231,2
8,20150102,2
8,20150105,2
8,20150106,2
8,20150107,2
8,20150108,2
8,20150109,2
8,20150112,2
8,20150113,2
8,20150114,2
8,20150115,2
8,20150116,2
8,20150120,2
8,20150121,2
8,20150122,2
8,20150123,2
8,20150126,2
8,20150127,2
8,20150128,2
8,20150129,2
8,20150130,2
8,20150202,2
8,20150203,2
8,20150204,2
8,20150205,2
8,20150206,2
8,20150209,2
8,20150210,2
8,20150211,2
8,20150212,2
8,20150213,2
8,20150217,2
8,20150218,2
8,20150219,2
8,20150220,2
8,20150223,2
8,20150224,2
8,20150225,2
8,20150226,2
8,20150227,2
8,20150302,2
8,20150303,2
8,20150304,2
8,20150305,2
8,20150306,2
8,20150309,2
8,20150310,2
8,20150311,2
8,20150312,2
8,20150313,2
8,20150316,2
8,20150317,2
8,20150318,2
8,20150319,2
8,20150320,2
8,20150323,2
8,20150324,2
8,20150325,2
8,20150326,2
8,20150327,2
8,20150330,2
8,20150331,2
8,20150401,2
8,20150402,2
8,20150403,2
8,20150406,2
8,20150407,2
8,20150408,2
8,20150409,2
8,20150410,2
8,20150413,2
8,20150414,2
8,20150415,2
8,20150416,2
8,20150417,2
8,20150420,2
8,20150421,2
8,20150422,2
8,20150423,2
8,20150424,2
8,20150427,2
8,20150428,2
8,20150429,2
8,20150430,2
8,20150501,2
8,20150504,2
8,20150505,2
8,20150506,2
8,20150507,2
8,20150508,2
8,20150511,2
8,20150512,2
8,20150513,2
8,20150514,2
8,20150515,2
8,20150518,2
8,20150519,2
8,20150520,2
8,20150521,2
8,20150522,2
8,20150526,2
8,20150527,2
8,20150528,2
8,20150529,2
8,20150601,2
8,20150602,2
8,20150603,2
8,20150604,2
8,20150605,2
8,20150608,2
8,20150609,2
8,20150610,2
8,20150611,2
8,20150612,2
8,20150615,2
8,20150616,2
8,20150617,2
8,20150618,2
8,20150619,2
8,20150622,2
8,20150623,2
8,20150624,2
8,20150625,2
8,20150626,2
8,20150629,2
8,20150630,2
8,20150701,2
8,20150702,2
8,20150706,2
8,20150707,2
8,20150708,2
8,20150709,2
8,20150710,2
8,20150713,2
8,20150714,2
8,20150715,2
8,20150716,2
8,20150717,2
8,20150720,2
8,20150721,2
8,20150722,2
8,20150723,2
8,20150724,2
8,20150727,2
8,20150728,2
8,20150729,2
8,20150730,2
8,20150731,2
8,20150803,2
8,20150804,2
8,20150805,2
8,20150806,2
8,20150807,2
8,20150810,2
8,20150811,2
8,20150812,2
8,20150813,2
8,20150814,2
8,20150817,2
8,20150818,2
8,20150819,2
8,20150820,2
8,20150821,2
8,20150824,2
8,20150825,2
8,20150826,2
8,20150827,2
8,20150828,2
8,20150831,2
8,20150901,2
8,20150902,2
8,20150903,2
8,20150904,2
8,20150908,2
8,20150909,2
8,20150910,2
8,20150911,2
8,20150914,2
8,20150915,2
8,20150916,2
8,20150917,2
8,20150918,2
8,20150921,2
8,20150922,2
8,20150923,2
8,20150924,2
8,20150925,2
8,20150928,2
8,20150929,2
8,20150930,2
8,20151001,2
8,20151002,2
8,20151005,2
8,20151006,2
8,20151007,2
8,20151008,2
8,20151009,2
8,20151013,2
8,20151014,2
8,20151015,2
8,20151016,2
8,20151019,2
8,20151020,2
8,20151021,2
8,20151022,2
8,20151023,2
8,20151026,2
8,20151027,2
8,20151028,2
8,20151029,2
8,20151030,2
8,20151102,2
8,20151103,2
8,20151104,2
8,20151105,2
8,20151106,2
8,20151109,2
8,20151110,2
8,20151112,2
8,20151113,2
8,20151116,2
8,20151117,2
8,20151118,2
8,20151119,2
8,20151120,2
8,20151123,2
8,20151124,2
8,20151125,2
8,20151127,2
8,20151130,2
8,20151201,2
8,20151202,2
8,20151203,2
8,20151204,2
8,20151207,2
8,20151208,2
8,20151209,2
8,20151210,2
8,20151211,2
8,20151214,2
8,20151215,2
8,20151216,2
8,20151217,2
8,20151218,2
8,20151221,2
8,20151222,2
8,20151223,2
8,20151224,2
8,20151228,2
8,20151229,2
8,20151230,2
8,20151231,2
8,20160104,2
8,20160105,2
8,20160106,2
8,20160107,2
8,20160108,2
8,20160111,2
8,20160112,2
8,20160113,2
8,20160114,2
8,20160115,2
8,20160119,2
8,20160120,2
8,20160121,2
8,20160122,2
8,20160125,2
8,20160126,2
8,20160127,2
8,20160128,2
8,20160129,2
8,20160201,2
8,20160202,2
8,20160203,2
8,20160204,2
8,20160205,2
8,20160208,2
8,20160209,2
8,20160210,2
8,20160211,2
8,20160212,2
8,20160216,2
8,20160217,2
8,20160218,2
8,20160219,2
8,20160222,2
8,20160223,2
8,20160224,2
8,20160225,2
8,20160226,2
8,20160229,2
8,20160301,2
8,20160302,2
8,20160303,2
8,20160304,2
8,20160307,2
8,20160308,2
8,20160309,2
8,20160310,2
8,20160311,2
8,20160314,2
8,20160315,2
8,20160316,2
8,20160317,2
8,20160318,2
8,20160321,2
8,20160322,2
8,20160323,2
8,20160324,2
8,20160325,2
8,20160328,2
8,20160329,2
8,20160330,2
8,20160331,2
8,20160401,2
8,20160404,2
8,20160405,2
8,20160406,2
8,20160407,2
8,20160408,2
8,20160411,2
8,20160412,2
8,20160413,2
8,20160414,2
8,20160415,2
8,20160418,2
8,20160419,2
8,20160420,2
8,20160421,2
8,20160422,2
8,20160425,2
8,20160426,2
